,news title,news source(url),content summary,keywords
35,Japanese judiciary sends conflicting signals to nuclear industry,https://www.straitstimes.com/asia/east-asia/japan-court-paves-way-for-restart-of-shikoku-nuclear-reactor,"The rulings come after Japan's atomic regulator publicly rebuked Fukushima operator Tokyo Electric Power (Tepco) this week for security lapses that make it unlikely the company can restart its only remaining nuclear station soon.
The lower court had ruled that there was insufficient attention to the threat from earthquakes in the design of the facility.
In another case, a court ruled on Thursday that an old reactor near Tokyo must stay shut.
The Tokai Dai Ni reactor operated by Japan Atomic Power is one of Japan's oldest and needed special approval to extend its life.
Opposition to a restart is expected to make it difficult to return the unit to operation after years of costly upgrades.","fukushima, nuclear, rulings, japanese, signals, sends, court, power, electric, tokyo, reactor, restart, conflicting, industry, judiciary, unit"
36,"Magnitude 4.8 earthquake shakes buildings in Tokyo, no tsunami warning issued",https://www.straitstimes.com/asia/east-asia/magnitude-48-earthquake-shakes-buildings-in-tokyo-no-tsunami-warning-issued,"TOKYO (REUTERS) - An earthquake of preliminary magnitude of 4.8 struck on Tuesday (March 16) in central Japan's Ibaraki prefecture, north of Tokyo at 4.56am local time (3.56am Singapore time), according to public broadcaster NHK.
The tremor briefly shook buildings in the Japanese capital.
There were no immediate reports of damage and there was no tsunami warning issued, the broadcaster said.
The United States Geological Survey (USGS) logged a 5.0-magnitude quake which struck around 4km from Sakai city, in Osaka prefecture.","buildings, warning, earthquake, survey, usgs, 48, tsunami, united, shakes, tokyo, magnitude, struck, prefecture, broadcaster, tremor, issued"
37,The road to recovery from 2011 tsunami in S'pore's Olympic host town in Japan,https://www.straitstimes.com/asia/east-asia/the-road-to-recovery-from-the-2011-tsunami-in-singapores-olympic-host-town-in-japan,"TOKYO - Mr Haruki Saito grew up with a clear pristine view of the Pacific Ocean from his home in the coastal city of Rikuzentakata in Iwate prefecture, a view that is now blocked by a 12m seawall.
Despite the horrors of March 11, 2011, when his city was inundated by waves as high as 17.6m and claimed the lives of one in 10 residents, he is uncomfortable with the barrier.","saito, tsunami, spores, 2011, town, view, city, rikuzentakata, road, host, waves, recovery, uncomfortable, residents, olympic, japan, pristine, tokyo, seawalldespite"
38,Japan remembers,https://www.straitstimes.com/asia/east-asia/japan-remembers,"It was a moment of national solidarity, coming as wounds remain raw despite the ebb of time.
The monster waves also engulfed the Fukushima Daiichi nuclear power plant, causing reactor meltdowns in what was one of the world's worst nuclear accidents.
Over 40,000 people remain displaced, while the decommissioning process of the nuclear plant has been troubled.
Mayor Futoshi Toba of Rikuzentakata city in Iwate prefecture, which has lost 23 per cent of its population since 2011, told The Straits Times that infrastructure building is 90 per cent complete.
""But it is impossible to say that we have achieved 'recovery' only with the completion of construction projects,"" he said.","times, fukushima, nuclear, straits, disaster, yesterday, power, recovery, wounds, including, yen, reconstruction"
39,Ally of Japan's PM Suga pushes to ditch nuclear power,https://www.straitstimes.com/asia/east-asia/ally-of-japans-pm-suga-pushes-to-ditch-nuclear-power,"Liberal Democratic Party lawmaker Masatoshi Akimoto said nuclear power brings enormous risks over time, becoming less appealing as the price of renewable energy falls.
He said his view was a minority position in the ruling camp, where many are pushing for a restarting nuclear power plants that were halted after the 2011 Fukushima nuclear accident, one of the world's worst nuclear power disasters.
He has also said nuclear power remains an option to meet carbon goals.
Japan's biggest utility and the owner of the wrecked Fukushima nuclear power plant said it needs atomic energy to meet its pledge to cut its carbon dioxide emissions in half by 2030.
Akimoto said he has discussed energy policy with Suga and the premier has said he's not a supporter of atomic energy plants.","energy, fukushima, nuclear, pushes, ditch, atomic, power, japan, suga, japans, carbon, ally, meet, akimoto"
40,China says Japan should apologise for Fukushima water plan,https://www.straitstimes.com/asia/east-asia/china-says-japan-should-apologise-for-fukushima-water-plan,"BEIJING (REUTERS) - A Chinese Foreign Ministry spokesman said on Wednesday (April 28) that Japan should revoke its decision to release treated water from the Fukushima nuclear power plant and apologise, instead of objecting to a tweet he posted that was critical of the plan.
Mr Zhao Lijian, a Chinese Foreign Ministry spokesman, on Monday tweeted a digitally manipulated image of the iconic Great Wave Off Kanagawa print showing nuclear waste being poured into the sea.
On Tuesday, Japanese Foreign Minister Toshimitsu Motegi said Japan was lodging a ""forceful protest"" and was seeking the tweet's removal through diplomatic channels.","fukushima, nuclear, china, plan, waste, japan, zhao, water, apologise, spokesman, ministry, foreign, chinese, wave"
41,Asian Insider: Surviving the Covid-19 tsunami in India | The big climate summit,https://www.straitstimes.com/asia/surviving-the-covid-19-tsunami-in-india-the-big-climate-summit,"Reading this on the web or know someone who might enjoy receiving Asian Insider?
Mr Biden has described climate change as ""the existential threat of our time"".
This graphic in our latest Asian Insider Special puts the crisis in perspective.
Watch the ST climate change webinar on the threat of rising sea levels, and follow the latest developments on the climate front at our microsite.
Look out for this Saturday's Asian Insider Special package, in which we explore more facets of the US-China-Taiwan tensions that have intensified in recent days.","change, big, india, asian, latest, climate, tsunami, correspondent, surviving, covid19, submarine, world, developments, insider, summit"
42,Memories and trauma of 'that day' remain vivid,https://www.straitstimes.com/asia/east-asia/memories-and-trauma-of-that-day-remain-vivid,"March 11, 2011 is often referred to as ""that day"" (ano hi) or more simply as ""that"" (a-re) in Japan - the pain evoked by memories of the disaster still so acute that references are back-handed in conversations and, sometimes, even the news.
Many remember where they were and what they were doing on that day at 2.46pm, when a magnitude 9.0 earthquake struck and triggered a tragic chain of events whose impact continues to be keenly felt today.","trauma, triggered, references, today, remember, referred, remain, memories, pain, day, struck, vivid, tragic, simply"
43,The road to recovery in Singapore's Olympic host town,https://www.straitstimes.com/asia/east-asia/the-road-to-recovery-in-singapores-olympic-host-town,"TOKYO • Mr Haruki Saito grew up with a clear pristine view of the Pacific Ocean from his home in the coastal city of Rikuzentakata in Iwate prefecture, a view that is now blocked by a 12m seawall.
Despite the horrors of March 11, 2011, when his city was inundated by waves as high as 17.6m and claimed the lives of one in 10 residents, he is uncomfortable with the barrier.","host, uncomfortable, waves, residents, olympic, saito, recovery, view, rikuzentakata, pristine, tokyo, city, town, seawalldespite, singapores, road"
44,"Fukushima disaster, 10 years on: Memories and trauma of 'that day' remain vivid",https://www.straitstimes.com/asia/east-asia/memories-and-trauma-of-that-day-remain-vivid-0,"FUKUSHIMA - March 11, 2011 is often referred to as ""that day"" (ano hi) or more simply as ""that"" (a-re) in Japan - the pain evoked by memories of the disaster still so acute that references are back-handed in conversations and, sometimes, even the news.
Many remember where they were and what they were doing on that day at 2.46pm, when a magnitude 9.0 earthquake struck and triggered a tragic chain of events whose impact continues to be keenly felt today.","trauma, fukushima, triggered, references, today, remember, disaster, referred, remain, memories, pain, day, struck, vivid, tragic, simply"
45,In Pictures: Japan remembers victims of 2011 earthquake and tsunami,https://www.straitstimes.com/multimedia/photos/in-pictures-japan-remembers-victims-of-2011-earthquake-and-tsunami,"Members of the Tomioka town fire brigade conduct operations to search for clues on people missing since the 2011 disasters, on the shores near the Fukushima Daini Nuclear Power Plant in Tomioka, Fukushima prefectue on March 11, 2021, the 10th anniversary of the 9.0-magnitude earthquake which triggered a tsunami and nuclear disaster which killed over 18,000 people.","search, fukushima, nuclear, triggered, remembers, earthquake, tomioka, prefectue, japan, tsunami, victims, power, 2011, town, pictures, shores"
